what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1315468117983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1315468117984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468117997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468120344
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1315468129724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468130308
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.ui",1315468131919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468132039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468135548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468137507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468138223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1315468142446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1315468143118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468146315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315468147502
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1315468151554
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1315468152683
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1315468152699
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.TaskList",1315468153329
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1315468155945
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1315468162522
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1315468162535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1315468162535
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1315468172078
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1315468172098
